ENSEMBLID	Control	Control.1	Control.2	shEZH2_d4	shEZH2_d4.1	shEZH2_d4.2	shEZH2_d8	shEZH2_d8.1	shEZH2_d8.2
ENSG00000263276.1	0.02250577	0.05323436	0	0.01209213	0	0	0.01186182	0.0124339	0
ENSG00000263280.1	0.1529515	0.06029769	0.06707784	0	0.1836585	0.1056797	0.05374278	0	0.09825133
ENSG00000263293.1	0.144298	0.3982035	0.1898483	0.5685523	0.4042912	0.5982038	0.8112347	0.584622	0.834233
ENSG00000263300.1	0	0	0	0	0	0	0.07499254	0	0.06854983
ENSG00000263307.1	0.2420372	0.2146898	0.3184407	0.1300441	0.1453146	0.2508482	0.06378369	0.06685988	0.1749118
ENSG00000263311.1	0	0	0	0	0.1013236	0	0	0.09323884	0
ENSG00000263320.1	0.2002049	0.2367787	0.03762903	0.09220119	0.1717133	0.2667767	0.06029678	0.158012	0.3306996
ENSG00000263321.1	0	0	0	0.2194739	0	0.1058384	0	0	0.2951966
ENSG00000263326.1	0.3521355	0.1784847	0.1323696	0.3783977	0.3624267	0.156409	0.4772454	0.05558469	0.4847162
ENSG00000263327.2	0.1297948	0.1918824	0.09605637	0.2615153	0.09740795	0.1177048	0.1368185	0.1613441	0.1016147
ENSG00000263331.1	0.08396599	0	0.1104714	0	0	0	0	0.0927784	0
ENSG00000263335.1	0.1627092	0.1924333	0.2140714	0.174844	0.1465314	0.4637391	0.2572711	0	0.2351686
ENSG00000263345.1	0.192904	0.2933282	0.1087705	0.3553556	0.1323611	0.3141701	0.1742938	0.1522498	0.4248534
ENSG00000263350.1	0.3651675	1.025708	0.3002746	0.1471506	0.4932895	0.04730761	0.2405801	0.1008732	0.2638938
ENSG00000263361.1	0	0	0	0	0	0	0.4318847	0	0
ENSG00000263365.1	0	0	0	0	0	0	0	0.404035	0
ENSG00000263368.1	0	0.04799351	0	0.04360669	0	0.04205748	0	0	0
ENSG00000263370.1	0.3778469	0	0	0.1353422	0	0	0	0	0
ENSG00000263388.1	0.1988668	0	0	0	0.2387919	0	0	0	0
ENSG00000263391.1	0	0	0	0	0.4124587	0	0	0.379548	0
ENSG00000263393.1	0.1229882	0	0	0	0.0738398	0	0	0	0
ENSG00000263394.1	0	0	0	0	0	0	0	0	0.0432851
ENSG00000263400.2	0.0970682	0.1722012	0.1277096	0.2607688	0.2719637	0.2012036	0.2046419	0.2502633	0.0935304
ENSG00000263406.1	0	0.1583408	0	0	0.3215229	0	0	0	0
ENSG00000263407.1	0	0.543494	0	0	0	0	0	0	0
ENSG00000263412.1	0.1043491	0.1645492	0.2135605	0.08721338	0.1113765	0.1321807	0.2811006	0.2434128	0.2569508
ENSG00000263422.1	2.90297	9.318934	7.093073	3.565113	2.987811	6.876911	5.682971	6.873522	9.590288
ENSG00000263429.3	0	0	0.02714862	0	0	0	0.02175148	0	0
ENSG00000263432.1	0.5763767	0.1363341	0.1516641	0.6193628	0.2768367	0.9557741	0.4860533	0.3821212	0.6664438
ENSG00000263436.1	0	0	0	0	0	0	0.4425486	0	0.4045286
ENSG00000263463.1	0	0.5291916	0.5886963	0	0	0.4637391	0	0	0
ENSG00000263466.1	0.3890872	0.2760999	0.2047639	0.2508632	0.1868806	0.1613006	0.08202845	0	0.2249438
ENSG00000263470.1	1.997354	1.514253	1.549761	1.485911	1.537403	1.4862	0.9177551	1.188374	0.8882571
ENSG00000263475.1	0.4595436	0	0.604607	0	0	0.9525452	0.4844113	0	0.4427948
ENSG00000263478.1	0	0	0	0	0	0.1315081	0	0	0
ENSG00000263493.1	0.3849761	0.1517681	0	0	0	0	0.1352696	0.1417934	0.2472967
ENSG00000263503.1	0	0	0.03039465	0	0.05548018	0	0.121761	0.07658	0.02226007
ENSG00000263508.1	0.04393569	0	0	0.04721241	0	0	0	0	0
ENSG00000263515.1	0	0	0	0	0	0	0	0.4527139	0
ENSG00000263531.1	0	0.04839778	0	0.08794803	0	0	0.0431365	0.2260846	0.07886117
ENSG00000263535.1	4.537562	3.91935	4.158826	8.820581	3.73439	2.906191	3.815737	3.380083	4.224807
ENSG00000263539.1	0	0	0	0.3767258	0	0	0	0	0
ENSG00000263540.1	0	0	0	0	0	0.5182966	0	0	0
ENSG00000263548.1	0.8949007	0	0	0	0	0	0	0	0
ENSG00000263551.1	0	0	0	0	0	0.02599128	0	0	0
ENSG00000263563.1	0.4666725	0.3359545	0.7474617	0.1526234	0.3654542	0.1472012	0.5560903	0.6725881	0.1564049
ENSG00000263567.1	0	0	0	0	0	0	0.1419661	0	0
ENSG00000263575.1	0	0	0	0	0	0	0	0.4756361	0.4147698
ENSG00000263597.1	0.3091475	0.3656233	0.4067357	0.996611	0	0.3204016	0.3258767	0.3415932	0.8936405
ENSG00000263603.1	0	0	0	0	0	0.03942301	0	0.04203048	0.03665192
ENSG00000263606.1	0.2282297	0.3299061	0.1668192	0.463252	0.3349497	0.3416661	0.213849	0.2802032	0.4642577
ENSG00000263607.1	0.1133541	0.2681237	0.1491364	0	0	0.1174806	0.1194881	0.2505017	0
ENSG00000263612.1	0	0	0	0.07717509	0	0	0.07570525	0	0
ENSG00000263621.1	0.1144991	0.270832	0	0	0	0.1186672	0.2413901	0.126516	0
ENSG00000263624.1	0.1104995	0.03267145	0	0.05937028	0	0.05726104	0.02911977	0	0.1064722
ENSG00000263627.1	0	0.5305878	0	0.1928359	0	0.3719701	0.1891632	0.09914315	0.08645598
ENSG00000263628.1	0	0	0	0.4456391	0	0	0	0	0
ENSG00000263644.1	0	0	0	0	0.06909207	0	0.1213077	0.06357911	0.110886
ENSG00000263645.1	1.172628	0	0	0.4200276	0	0	0	0	0
ENSG00000263648.1	0.2006267	0	0	0.1077947	0	0	0	0	0
ENSG00000263650.1	0	0.1372647	0	0	0	0	0	0	0
ENSG00000263660.1	0	0.4676577	0.5202433	0	0.4748071	0.4098159	0.416819	0	0
ENSG00000263675.1	0.5667704	2.010928	2.237046	1.21808	1.361114	0	0.5974406	0	4.915023
ENSG00000263680.2	0	0	0	0	0	0.04230993	0.08606587	0	0.03933592
ENSG00000263681.1	0	0	0	0	0.5593618	0	0	0	0
ENSG00000263709.1	0	0	0	0	0	0	0	0	0.1014453
ENSG00000263711.1	0.03473061	0.01173579	0.03263855	0.02132618	0.02383041	0.01028426	0.01046	0	0.009561371
ENSG00000263713.1	0	0.4622823	0	0	0	0	0	0	0
ENSG00000263718.2	0.2270445	0.2088501	0.1991436	0.1897603	0.03029185	0.1568732	0.2925154	0.1672489	0.1458464
ENSG00000263727.1	0	0.1500692	0	0.1363523	0	0.2630162	0.1337554	0.4206185	0.3667927
ENSG00000263729.1	0	0	0.3085581	0	0	0	0	0	0
ENSG00000263731.1	0.355024	0.2849189	0.3336385	0.1226255	0.1370249	0.2102561	0.2940423	0.3642642	0.1954769
ENSG00000263740.1	2.082014	0.6839891	2.13052	2.610172	0.4166675	5.274638	2.92624	3.067368	3.900812
ENSG00000263742.1	0	0	0	0	0	0	0.9559049	0	0
ENSG00000263745.1	0	0.02124594	0	0	0	0	0	0	0
ENSG00000263753.2	2.027022	2.132235	1.891184	1.9897	2.059516	1.903862	2.111031	2.002865	2.248933
ENSG00000263755.1	0.1148859	0	0	0	0	0	0	0	0
ENSG00000263766.1	0.02738021	0.09714628	0.1080699	0.1471111	0.06575429	0.1135078	0.05772373	0.1512691	0.1055292
ENSG00000263781.2	0	0.1252915	0	0	0.1272069	0	0.1116711	0	0
ENSG00000263786.1	0.7588558	0.3926498	0.2496007	0.4586913	0.1708511	0.3440854	0.1999801	0.1048124	0.3198992
ENSG00000263800.1	0.5231727	0	0	0	0	0	0	0	0
ENSG00000263809.1	0.03304784	0.03908509	0.02898667	0.07102508	0.03968262	0.0342509	0.01161206	0.02434419	0.04245781
ENSG00000263812.1	0.1680149	0.1589666	0.147368	0.4333092	0.4438414	0.2553925	0.188914	0.2227782	0.226648
ENSG00000263815.1	0.1160622	0.1372647	0	0	0	0	0	0	0.3354964
ENSG00000263818.1	0.008153015	0.0385697	0	0.008761066	0	0.02534944	0	0	0
ENSG00000263820.1	0.8719545	1.031245	0.5736016	0.4684924	0.5235053	0	0	0	0
ENSG00000263823.1	0.1289743	0.3050712	0.1696874	0.4619773	0.4129801	0.467843	0.8836984	0.9263179	0.7870664
ENSG00000263826.1	0.2550467	0.1508196	0.01864205	0.07613001	0.1701392	0.2349611	0.05974406	0.09393813	0.3003625
ENSG00000263829.1	0.05168119	0	0	0	0.06205686	0	0	0	0
ENSG00000263834.1	0.4304585	0.5090957	0	0	0	1.338386	0	0	0.4147698
ENSG00000263839.1	0	0	0	0	0.4919688	0	0	0	0.3947809
ENSG00000263842.1	0	0	0.3791604	0	0.3460459	0	0	0	0.2776849
ENSG00000263843.1	0.3768003	0.3023952	0.3895134	0.2602941	0.323177	0.3905171	0.5816002	0.4906939	0.453834
ENSG00000263846.1	0.07305311	0.04319931	0.1922274	0	0.04385973	0.151425	0.0770063	0.0403601	0.03519529
ENSG00000263847.1	0	0	0	0.1343471	0.3002457	0.1295742	0.2635767	0.06907216	0.2409325
ENSG00000263853.1	0	0.9353153	0	0.4249117	0.4748071	0.8196319	0	0.8738431	0
ENSG00000263874.1	0.9633899	0.8332809	0.7188816	0.6798587	0.7596914	0.6855103	0.560811	0.4448656	0.6927446
ENSG00000263883.1	0	0	0	0	0	0	0.1397522	0	0
ENSG00000263884.1	0.04787362	0.05661928	0.1259716	0.03429602	0.07664648	0.08269397	0.03364283	0.01763269	0.06150506
ENSG00000263887.2	0.01873621	0.02215899	0	0.04026711	0.0449955	0.05825483	0.0197501	0.06210786	0.05416003
ENSG00000263888.1	0	0	0	0.1389445	0	0	0	0	0
ENSG00000263904.1	0	0	0	0.07808206	0	0	0	0	0
ENSG00000263913.1	0	0	0	0	0	0	0	0	0.3723502
ENSG00000263916.1	0.2816251	0.08326824	0	0	0.1690825	0.3648465	0.1484324	0	0.6105618
ENSG00000263923.1	0	0.06466006	0	0	0	0	0.05763092	0	0
ENSG00000263931.1	4.779991	2.584325	3.144442	5.723509	4.427719	4.812457	5.974406	3.24445	6.448089
ENSG00000263933.1	0.7908424	0	0	0	0	0	0	0.4369216	0
ENSG00000263934.2	0.2432491	0.1150746	0.2560282	0.1568344	0	0.1008417	0.1025649	0.1612672	0.1875068
ENSG00000263947.1	0	0	0	0.1363523	0	0	0	0	0.2445285
ENSG00000263955.1	0	0	0	0	0	0	0.1249005	0	0
ENSG00000263960.1	0	0	0	0	0	0	0	0	0.3810095
ENSG00000263966.1	0	0	0	0	0	0.6777725	0	0	0
ENSG00000263968.1	0.5744295	0.8152411	0.604607	0.1234541	0.1379507	0.3572044	0	0.1269434	0.3320961
ENSG00000263975.1	0.06040182	0	0	0	0	0.06260066	0	0	0
ENSG00000263979.1	0	0	0	0	0	0	0	0.463892	0
ENSG00000263982.1	0.1708856	0.4042066	0.1124144	0	0	0.08855319	0.09006642	0	0.08232869
ENSG00000263990.1	0.06968489	0.1648302	0	0.07488198	0	0.07222166	0	0	0.1342902
ENSG00000263995.1	0	0	0	0	0	0.3524417	0	0	0
ENSG00000264004.1	0	1.117182	0	0	0	0	0	0	0
ENSG00000264007.1	0.05330129	0.126077	0.2103805	0	0.1280044	0	0.05618563	0	0.1540759
ENSG00000264012.1	0.2841746	0	0	0	0.2274842	0.09817318	0.09985079	0	0
ENSG00000264016.2	0	0.04274023	0	0.07766717	0.08678727	0.1872698	0.07618796	0	0.1392851
ENSG00000264017.1	0	0	0.1516641	0	0.1384183	0	0.2430267	0.1273737	0.3332219
ENSG00000264026.1	0.1298656	0.04388277	0.02440858	0.01993585	0.08910728	0.1538207	0.1955616	0.08199728	0.2681409
ENSG00000264028.1	0.1349453	0	0	0	0	0	0	0	0
ENSG00000264043.2	0.5082249	0.4066052	0.4129931	0.4979405	0.215385	0.4492664	0.630267	0.8588629	0.5041049
ENSG00000264044.1	0.02244635	0	0	0	0	0	0	0	0
ENSG00000264049.1	3.35864	3.475678	0.5523571	1.353422	0.5041162	2.175566	2.212743	1.855568	1.213586
ENSG00000264051.1	0	0	0	0	0	0	0	0.5367893	0
ENSG00000264056.1	0	0	0	0	0	0	0	0	0.4147698
ENSG00000264057.1	0.0351304	0	0.04621996	0.03775042	0	0	0	0	0
ENSG00000264058.1	0.5980311	0.5465352	0.5185798	0.5550006	0.5548905	0.5211968	0.4298134	0.5406511	0.3012138
ENSG00000264063.1	15.05194	9.889809	16.86953	8.985837	4.685801	6.355506	10.57764	11.70377	6.983092
ENSG00000264066.3	0	0	0	0	0	0.03937896	0	0	0
ENSG00000264070.1	0.353228	0.5316901	0.1267448	0.2415456	0	0.1664031	0	0.07096365	0
ENSG00000264075.1	0	0	0.545621	0.4456391	0	0	0	0	0.3995953
ENSG00000264078.1	0	0	0	0	0	0	0.07468007	0	0.0682642
ENSG00000264083.1	0	0	0	0	0	0	0.0636704	0	0
ENSG00000264090.1	0	0	0	0	0	0.4351132	0	0.927784	0
ENSG00000264091.1	2.615863	0.6187471	0.6883219	0	1.884619	0.542218	1.102967	0	1.512315
ENSG00000264093.1	0	0	0	0	0	0	0.3063798	0	0
ENSG00000264095.1	0	0	0	0	0	0	0	0	0.2951966
ENSG00000264098.1	0.1928188	0.1865809	0.1153117	0.131854	0.1683852	0.2180052	0.1478203	0.05810606	0.152011
ENSG00000264107.1	0.6911834	0.6539603	0.545621	0.7427318	0.9959369	1.43269	1.165738	1.298332	0.4661946
ENSG00000264109.1	0.4147101	0	1.091242	1.336917	0	0	0	0	0.3995953
ENSG00000264112.1	0.1462759	0.1799178	0.1462625	0.572154	0.3161568	0.2850096	0.1356885	0.1163721	1.042991
ENSG00000264133.1	1.373989	1.218744	0.903857	0	0.4124587	0	0.3620852	0.379548	0.330978
ENSG00000264134.1	0	0	0	0	0	0	0	0	0.4255431
ENSG00000264148.1	1.024284	1.695963	1.886665	1.981215	2.459844	2.123143	1.295654	2.716283	0.5921714
ENSG00000264151.1	0	0	0	0	0	0	0.01401894	0	0
ENSG00000264159.1	0	0	0	0	0	0	0	0.1381443	0
ENSG00000264164.1	0	0	0	0	0.08053927	0	0	0	0
ENSG00000264175.1	0	0	0	2.502904	1.118724	0.9655937	3.437329	4.117836	4.039745
ENSG00000264176.1	0.06667887	0	0.1754546	0.2149553	0.2401965	0.06910622	0.07028713	0.07367697	0.192746
ENSG00000264183.1	0	0	0	0.3654241	0	0	0	0	0
ENSG00000264187.1	0.02008637	0.07126738	0	0.02158441	0.1205948	0.02081758	0.08469329	0.06658344	0
ENSG00000264196.1	0	0	0	0	0	0	0	0	0.05251093
ENSG00000264201.1	0.5397813	0	0	0	0	0.5594313	0	0	0
ENSG00000264207.1	0	0.06518405	0.03625682	0.05922594	0.03309029	0.02856092	0	0	0
ENSG00000264219.1	4.568	3.001385	6.009975	10.36277	4.875631	7.364454	3.74515	1.682474	8.313969
ENSG00000264222.1	0	0	0	0.1291251	0	0	0	0	0.0578919
ENSG00000264229.1	0	0.6333631	0	0	0	0	0	0	0
ENSG00000264235.1	0.0319908	0	0.0420893	0.03437667	0.03841337	0.09946615	0.1011659	0.1060449	0
ENSG00000264237.1	1.789801	2.116766	4.120874	0.4808211	1.611845	2.318695	1.886654	2.472056	2.155712
ENSG00000264247.1	1.517648	1.633677	1.363032	1.415994	1.353111	1.271503	1.034584	1.064398	1.138345
ENSG00000264251.1	0	0	0	0	0	0	0.1342563	0	0
ENSG00000264263.1	0	0	0	0	0.08935101	0	0	0	0
ENSG00000264266.1	1.863355	2.754696	1.838668	0.5005809	1.678085	1.448391	0.9820941	1.544189	0.897721
ENSG00000264268.1	8.719545	2.06249	6.309617	11.24382	4.711548	6.777725	5.055266	4.335606	10.0821
ENSG00000264269.1	0	0	0	0.0554513	0	0	0	0	0.1491661
ENSG00000264271.1	0	0.142619	0	0	0	0	0	0	0
ENSG00000264276.1	0	0	0.1569857	0	0	0	0	0	0
ENSG00000264278.1	1.969472	2.32926	2.867565	1.749521	1.797301	2.013953	3.100232	2.72747	1.720574
ENSG00000264279.1	1.275233	0	1.118523	0	0	0	0	0	0
ENSG00000264281.2	17.5571	20.26048	27.4725	27.84183	38.17259	30.12096	25.69444	37.29273	18.97026
ENSG00000264290.1	0.1462633	0.4324576	0.8659533	0.3929291	0.7025103	0.5305574	0.4625346	0.323228	1.056994
ENSG00000264292.1	0	0	0	0	0	0	0	0.463892	0
ENSG00000264301.1	0.1272688	0.06020742	0.06697743	0.0273521	0.06112786	0.02638037	0.08049349	0	0
ENSG00000264304.1	0.3630558	0	0.3980509	0.1300441	0.07265732	0.3762723	0.2551348	0.2674395	0.4081276
ENSG00000264308.1	0	0	0.502707	0	0	0	0	0	0
ENSG00000264311.1	0	0	0	0	0.09496142	0.08196319	0	0	0
ENSG00000264313.1	0	0.1577198	0	0	0	0	0	0	0
ENSG00000264317.1	0	0	0	0	0	0	0	0	0.1106987
ENSG00000264324.1	0.02016578	0.01589981	0.008843827	0.007223247	0.02421432	0.06966628	0.01417135	0.03713704	0
ENSG00000264329.1	0.6239674	0.3689776	0	0.3352514	0	0	0	0	0.300613
ENSG00000264345.1	0	0	0	0.0647915	0	0	0	0	0.0580972
ENSG00000264349.1	2.242169	0.4419622	0	2.007824	0	0.3872986	0.7878337	1.238745	0.3600749
ENSG00000264350.1	0.7523501	0.5338747	1.385781	1.455229	1.806788	0.7797383	1.110288	0.9975731	0.1449859
ENSG00000264357.1	0.4723087	0	1.242803	0	0	0	0	0	0
ENSG00000264364.2	24.30158	24.79307	24.49738	9.778651	10.27886	10.91249	13.36932	12.41833	11.54663
ENSG00000264365.1	0.2399028	0	0.1578163	0.06444869	0.1440332	0.06215903	0.1896637	0.06627029	0
ENSG00000264370.1	0.4359772	0	0	0.4684924	0	0	0.4595697	0	0.8401748
ENSG00000264380.1	0	0	0.6990769	0	0	0	0	0	0
ENSG00000264384.1	0	0.265469	0	0.120602	0.2695275	0.1163174	0.1183051	0.1240107	0
ENSG00000264386.1	0	0	0.5202433	0	0	0	0	0	0
ENSG00000264391.1	0	0.1367978	0	0	0	0	0	0	0
ENSG00000264392.1	1.511388	1.340619	1.988485	3.248214	0.9074092	0.3916019	2.389762	1.670011	2.54853
ENSG00000264395.1	0	0.7312465	0	0.6644074	0	0	0.6517533	0	2.383041
ENSG00000264397.1	0	0	0	0	0	0.2303541	0	0	0.2141622
ENSG00000264408.1	0.9446174	0	1.242803	2.030134	1.701392	0.9790048	3.982937	0.5218785	2.730568
ENSG00000264423.1	0	0	0	0.1291251	0	0	0.2533317	0	0
ENSG00000264425.1	4.097136	3.391927	3.234283	3.08189	3.443782	1.698514	0.8637695	1.810856	1.973905
ENSG00000264433.1	0.06911834	0.08174504	0	0.2970927	0.2489842	0.5014415	0.2914344	0.2291174	0.4661946
ENSG00000264442.1	0	0.3093735	0	0.2810954	0	0	0	0.1445202	0.1260262
ENSG00000264444.1	0	0	0	0	0	0	0	0	0.06399769
ENSG00000264448.2	0.03583375	0.04237994	0	0.03850622	0	0	0.1510914	0.03959458	0.06905546
ENSG00000264451.1	0	0	0	0.05212897	0	0.05027699	0.05113614	0	0
ENSG00000264456.1	0.08189338	0.1694942	0	0.1320015	0.2212527	0.1273119	0.1942311	0.2035986	0.3550889
ENSG00000264462.1	43.4524	23.9077	56.92039	19.48928	14.97225	35.43997	33.65582	37.57525	24.93919
ENSG00000264468.1	0	0	0	1.044069	0	0	0	0	0
ENSG00000264469.1	0.397269	0.8770402	0.8362789	1.024553	1.049457	1.043052	1.00504	0.6438128	1.760834
ENSG00000264472.1	0	0.07194733	0	0	0	0	0	0	0
ENSG00000264508.1	0	0	0	0	0	0.1186672	0	0	0.110326
ENSG00000264513.1	0	0	0	0	0	0	0	0.07860932	0
ENSG00000264514.1	0.1861655	0.3669577	0.4898641	0.2667329	0.2980541	0.707456	0.9157848	0.7542478	1.255663
ENSG00000264520.1	0.09240822	0	0	0	0	0	0	0	0.2671208
ENSG00000264523.1	0	0	0	0	0	0	0	0.02917333	0
ENSG00000264535.1	0	0	0	0.7693138	0	0	0	0	0.3449139
ENSG00000264538.2	0.9366121	0.9053436	0.6990769	0.9096891	1.070579	0.8027009	0.6550328	0.6866241	0.9892525
ENSG00000264539.1	0.5966004	0	0.7849285	0	1.432751	0	0	0	1.149713
ENSG00000264548.1	0.02872147	0.05095257	0.07557588	0	0.05173152	0	0.04541356	0	0.01383734
ENSG00000264570.1	0.01143066	0	0.01503897	0.03684948	0.02745103	0	0.03614766	0.01263034	0.02202811
ENSG00000264572.1	0.3864344	0	0	0	0	0	0	0	0
ENSG00000264573.1	0	0.1363341	0	0	0.1384183	0	0	0	0.111074
ENSG00000264575.1	0.5078263	0.6863967	0.4533747	0.5067214	0.849335	0.7330788	1.070613	0.741485	0.6465985
ENSG00000264577.1	1.437416	1.386847	0.8958138	0.8536046	0.8629976	0.6664638	0.8373472	0.6687476	0.8747538
ENSG00000264584.1	0	0	0	0.1230384	0	0	0	0	0
ENSG00000264608.1	0.5939952	0.7025076	0.488438	0.4787215	0.8024033	0.461714	0.234802	0.4102102	0.5008029
ENSG00000264610.1	0	0.5828777	0	0	0	0.5107851	0	0	0.9497628
ENSG00000264634.1	0	0	0	0	0	0	0.1629383	0	0
ENSG00000264635.1	0.06356304	0	0.08362789	0.06830356	0	0.04391797	0.02233423	0.04682275	0.04083093
ENSG00000264644.1	0	0	0	0.02932777	0	0	0	0	0
ENSG00000264647.1	0	0	0	0	0	0	0	0	0.1178663
ENSG00000264650.1	0	0	0	0	0	0	0.6893545	0	0
ENSG00000264655.1	0.06982798	0.08258431	0	0.1500715	0.2515405	0.07236996	0.2944266	0.2314697	0.336415
ENSG00000264673.1	0	0	0.06522	0.1065376	0	0	0.05225428	0	0
ENSG00000264675.1	0	0	0	0.4299106	0	0	0.4217228	0	0
ENSG00000264677.1	0	0	0	0	0	0.3356588	0	0	0
ENSG00000264681.1	0	0	0	0.545409	0	0	0	0	0
ENSG00000264705.1	0	0	0	0.01761929	0	0	0	0	0
ENSG00000264714.1	0	0	0	0	0	0	0.02377084	0.01245864	0.01086433
ENSG00000264730.1	0	0	0	0.388749	0	0	0	0	0
ENSG00000264739.1	0	0	0.02065601	0	0	0	0	0	0
ENSG00000264741.1	0.4658387	0	0	0	0	0	0	0	0
ENSG00000264743.2	0	0	0.07876923	0.1286704	0	0.0620496	0	0	0.1153761
ENSG00000264745.1	0.1664931	0.1476814	0.1095249	0.04472755	0.09995939	0.1294156	0.04387568	0.04599174	0.1203188
ENSG00000264756.1	0.1126034	0.133174	0.1481487	0.363004	0.13521	0.3501077	0.1186968	0.2488427	0.1084994
ENSG00000264757.1	0	0	0.5592615	0	0	0	0	0	0
ENSG00000264765.1	0.04410665	0	0	0	0	0	0	0	0
ENSG00000264769.1	0.9664291	0.5000531	0.7946878	0.778879	0.5802261	0.5008053	0.4456928	0.8008935	1.047607
ENSG00000264772.2	0.007467331	0.00883148	0.009824533	0.02407273	0	0.007739168	0.01574283	0.008251044	0.02158552
ENSG00000264798.1	0.7556939	0	0.4971214	0.4060267	0.4537046	0.7832038	0	0	0.7281515
ENSG00000264801.1	0	0	0	0.02259889	0	0	0	0	0.02026396
ENSG00000264808.1	0.08925518	0	0.05871512	0.04795591	0	0.231261	0	0	0.04300107
ENSG00000264810.1	0.3400622	0	0	0	0	0	0	0	0
ENSG00000264812.1	0	0.05914494	0.1315909	0.05373883	0.06004914	0.05182966	0.05271534	0	0
ENSG00000264829.1	0	0	0.2542098	0.1038137	0	0	0	0	0
ENSG00000264840.1	0	0	0	0	0	0.1254241	0	0	0
ENSG00000264843.1	0	0	0	0	0.09923065	0.04282402	0.04355581	0.04565644	0.03981387
ENSG00000264859.1	0.01680149	0.01987083	0.0442104	0	0.1008731	0.01741313	0.01771069	0.01856485	0.04856742
ENSG00000264864.1	0	0	0	0	0	0.4051054	0	0	0
ENSG00000264878.1	0.4147101	0	0	0	0	0	0	0	0.3995953
ENSG00000264885.1	1.465626	1.228718	0.805483	1.654675	1.581654	0.8652415	1.01692	0.573981	1.322828
ENSG00000264895.1	0	0	0	0	0	0.04872466	0	0	0
ENSG00000264914.1	0	0	0	0.07961308	0	0	0	0	0
ENSG00000264918.1	2.040373	2.815299	2.237046	2.923392	2.041671	3.171975	4.301572	4.884783	2.621345
ENSG00000264919.1	0	0	0	0.4684924	0	0.4518484	0	0	0
ENSG00000264920.1	0.4601869	0.3659645	0.5115038	0.8952292	0.8002815	1.077225	0.6105436	1.13094	0.5122204
ENSG00000264924.1	0	0	0	0.1441515	0	0	0	0	0
ENSG00000264931.1	0	0	0.545621	0	0	0	0.8743033	0.4582348	0.3995953
ENSG00000264937.1	0.8501556	0	0.1864205	0.4567801	0.1701392	0.5874029	0.1493601	0.3131271	0.2730568
ENSG00000264940.2	0	0	0	0	0	0.06066122	0	0	0
ENSG00000264943.1	0	0.1486823	0.08270041	0	0.3019106	0.03257317	0.03312979	0.06945518	0.3331192
ENSG00000264947.1	0	0	0	0.5005809	0	0.4827969	0	0	0.4488605
ENSG00000264958.2	0	0	0	0.02973345	0	0	0	0	0
ENSG00000264961.1	0	0	0.5886963	0	0	0	0.4716636	0.9888225	0.4311423
ENSG00000264964.1	1.24057	0.9493651	1.440158	1.019423	1.489631	1.436994	1.384626	0.5644351	0.6328355
ENSG00000264968.1	0.07047922	0.04167726	0.0927273	0	0	0	0	0.1168143	0.0679105
ENSG00000264986.1	0	0.4570291	0	0	0	0	0	0	0
ENSG00000264991.1	0.7908424	0.4676577	0.5202433	0	0	0	0	0	0
ENSG00000264994.1	0	0	0.5263638	0	0	0	0	0	0
ENSG00000265008.1	0	0	0	0	0	0	0	0.07944028	0
ENSG00000265010.1	0	0.1252915	0	0.4553571	0.1272069	0.1097949	0.1116711	0	0.1020773
ENSG00000265012.1	0.6539659	0	0	0.7027386	0	0	0	0	0
ENSG00000265019.1	0	0	0	0	0.1388892	0	0	0	0
ENSG00000265033.1	0	0	0	0	0	0	0	0	0.1122151
ENSG00000265055.1	0.1569518	0.2474988	0.2064966	0.2810954	0.1884619	0.4337744	0.05514836	0.3468485	0.1512315
ENSG00000265067.1	0.1141148	0	0	0	0	0	0	0	0
ENSG00000265068.1	0	0	0	0.4249117	0	0	0	0	0
ENSG00000265092.1	0	0	0.5390472	0	0.4919688	0.4246286	0	0	0
ENSG00000265094.1	0	0	0	0	0.1453146	0	0	0	0
ENSG00000265095.1	0	0	0	0	0	0	0	0.08368653	0
ENSG00000265096.1	0.03520313	0.08326824	0.2778939	0.03782858	0	0.2189079	0	0.07779556	0
ENSG00000265100.1	0.02595895	0.09210357	0	0	0	0	0.05472738	0	0
ENSG00000265106.1	0	0	0	0	0	0	0	0	0.762019
ENSG00000265112.1	0.8294201	1.471411	2.728105	0	0.4979684	1.289421	0	0	0.3995953
ENSG00000265121.1	0.05696185	0	0	0.06121006	0.06839768	0.1180709	0	0.2517605	0.3293148
ENSG00000265123.1	0	0	0	0	0	0	0	0.394146	0
ENSG00000265136.1	0.07457505	0.08819859	0	0.08013685	0.08954696	0.07728985	0.0786106	0.2472056	0.2155712
ENSG00000265137.1	0	0	0	0	0	0.915433	0	0	0.8510862
ENSG00000265139.1	0.7529053	0.4452239	0.8254783	0.6742141	0.1506768	0.2601046	0.5290987	0.5546163	1.088197
ENSG00000265142.2	0	0	0	0	0	0	0	0.01717333	0.007487847
ENSG00000265148.1	0.1605404	0.1563621	0.1242458	0.07103494	0.05669732	0.1076606	0.03981831	0.05217336	0.01819873
ENSG00000265150.1	201.9764	92.89539	139.6459	179.39	26.25987	181.3235	247.787	129.4259	260.7003
ENSG00000265172.1	0	0.7447881	0	0	0	0	0	0	0
ENSG00000265182.1	0	0	0.02556624	0	0	0	0	0	0
